ID	Election ID	Office Code	Borough Code	Political District	Assembly District	Election District	Election Name	Office Title	Borough Name	ED Used	Number of Candidates	Vote for	Formatted District	Public Counter	Absentee/Military Ballot	Federal Ballot	Emergency Ballot	Affidavit Ballot	Total Votes for this Office	Scattered Votes	Unrecorded Votes
2009G1521278	2009G	15	2	12	78		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	8843	175	0	8	136	15076	0	12410
2009G1521279	2009G	15	2	12	79		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	12825	156	0	90	159	21713	0	17977
2009G1521280	2009G	15	2	12	80		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	13928	406	0	65	173	22727	4	20989
2009G1521281	2009G	15	2	12	81		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	17935	584	0	160	143	32893	6	23573
2009G1521282	2009G	15	2	12	82		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	20601	453	0	76	131	33700	2	30083
2009G1521283	2009G	15	2	12	83		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	13585	256	0	28	101	25691	0	16219
2009G1521284	2009G	15	2	12	84		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	11377	83	0	49	162	18158	1	16855
2009G1521285	2009G	15	2	12	85		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	11382	126	0	81	129	18753	3	16401
2009G1521286	2009G	15	2	12	86		General Election 2009 - 11	Justice of the Supreme Court	Bronx		7	03	TOTAL	8648	74	0	38	167	14377	0	12404
2009G1551360	2009G	15	5	13	60		General Election 2009 - 11	Justice of the Supreme Court	Richmond		4	01	TOTAL	14337	510	0	7	99	11340	0	3613
2009G1551361	2009G	15	5	13	61		General Election 2009 - 11	Justice of the Supreme Court	Richmond		4	01	TOTAL	21888	630	0	114	164	16642	5	6154
2009G1551362	2009G	15	5	13	62		General Election 2009 - 11	Justice of the Supreme Court	Richmond		4	01	TOTAL	24812	717	0	13	136	20307	3	5371
2009G1551363	2009G	15	5	13	63		General Election 2009 - 11	Justice of the Supreme Court	Richmond		4	01	TOTAL	20647	611	0	82	121	16475	6	4986
2009G1721176	2009G	17	2	11	76		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	13844	129	0	38	228	16706	0	11772
2009G1721177	2009G	17	2	11	77		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	11024	168	0	2	172	13807	1	8925
2009G1721178	2009G	17	2	11	78		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	8843	175	0	8	136	11282	0	7042
2009G1721179	2009G	17	2	11	79		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	12825	156	0	90	159	15521	0	10939
2009G1721180	2009G	17	2	11	80		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	13928	406	0	65	173	18113	2	11031
2009G1721181	2009G	17	2	11	81		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	17935	584	0	160	143	25322	3	12322
2009G1721182	2009G	17	2	11	82		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	20601	453	0	76	131	26454	1	16068
2009G1721183	2009G	17	2	11	83		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	13585	256	0	28	101	18201	0	9739
2009G1721184	2009G	17	2	11	84		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	11377	83	0	49	162	13116	1	10226
2009G1721185	2009G	17	2	11	85		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	11382	126	0	81	129	13465	2	9971
2009G1721186	2009G	17	2	11	86		General Election 2009 - 11	Judge of the Civil Court - County	Bronx		6	02	TOTAL	8648	74	0	38	167	10274	0	7580
2009G1731240	2009G	17	3	12	40		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	16934	177	0	7	213	10913	1	6418
2009G1731241	2009G	17	3	12	41		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	19355	333	0	201	169	12116	3	7942
2009G1731242	2009G	17	3	12	42		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	14422	200	0	22	167	8677	0	6134
2009G1731243	2009G	17	3	12	43		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	15902	303	0	205	198	10770	0	5838
2009G1731244	2009G	17	3	12	44		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	19877	338	0	81	268	11673	0	8891
2009G1731245	2009G	17	3	12	45		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	16307	407	0	36	200	8890	0	8060
2009G1731246	2009G	17	3	12	46		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	18584	506	0	173	262	10282	0	9243
2009G1731247	2009G	17	3	12	47		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	13584	340	0	156	129	7343	2	6866
2009G1731248	2009G	17	3	12	48		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	17325	256	0	552	212	9065	2	9280
2009G1731249	2009G	17	3	12	49		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	12854	248	0	23	157	7155	0	6127
2009G1731250	2009G	17	3	12	50		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	15934	179	0	116	242	9053	1	7418
2009G1731251	2009G	17	3	12	51		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	10301	133	0	35	134	5880	0	4723
2009G1731252	2009G	17	3	12	52		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	25510	518	0	181	322	17852	0	8679
2009G1731253	2009G	17	3	12	53		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	14680	114	0	55	235	6961	1	8123
2009G1731254	2009G	17	3	12	54		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	10950	68	0	58	179	6800	0	4455
2009G1731255	2009G	17	3	12	55		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	13267	146	0	45	197	9061	0	4594
2009G1731256	2009G	17	3	12	56		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	16348	216	0	358	253	10610	0	6565
2009G1731257	2009G	17	3	12	57		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	19952	331	0	106	334	14362	1	6361
2009G1731258	2009G	17	3	12	58		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	15517	375	0	426	158	10656	0	5820
2009G1731259	2009G	17	3	12	59		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	18603	311	0	223	136	12964	2	6309
2009G1731260	2009G	17	3	12	60		General Election 2009 - 11	Judge of the Civil Court - County	Kings		3	01	TOTAL	8018	164	0	124	88	5373	0	3021
2009G1741322	2009G	17	4	13	22		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	13933	307	0	51	127	9904	0	18932
2009G1741323	2009G	17	4	13	23		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	21214	600	0	44	135	16195	8	27791
2009G1741324	2009G	17	4	13	24		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	24059	485	0	4	145	23255	4	26131
2009G1741325	2009G	17	4	13	25		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	15270	286	0	36	155	13517	2	17977
2009G1741326	2009G	17	4	13	26		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	26216	711	0	0	168	22224	0	31966
2009G1741327	2009G	17	4	13	27		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	17529	442	0	108	174	15860	2	20646
2009G1741328	2009G	17	4	13	28		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	21979	649	0	58	151	19369	2	26305
2009G1741329	2009G	17	4	13	29		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	17221	311	0	24	133	22329	1	13049
2009G1741330	2009G	17	4	13	30		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	15859	252	0	15	136	13676	5	18848
2009G1741331	2009G	17	4	13	31		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	13329	394	0	15	159	16264	2	11530
2009G1741332	2009G	17	4	13	32		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	15819	222	0	27	162	19081	1	13379
2009G1741333	2009G	17	4	13	33		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	18658	243	0	4	139	22422	0	15666
2009G1741334	2009G	17	4	13	34		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	12854	181	0	39	112	11604	1	14768
2009G1741335	2009G	17	4	13	35		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	12153	237	0	21	102	11677	0	13349
2009G1741336	2009G	17	4	13	36		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	14288	192	0	1	192	14424	3	14922
2009G1741337	2009G	17	4	13	37		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	13708	159	0	12	174	14288	4	13818
2009G1741338	2009G	17	4	13	38		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	12979	176	0	10	118	11233	1	15333
2009G1741339	2009G	17	4	13	39		General Election 2009 - 11	Judge of the Civil Court - County	Queens		2	02	TOTAL	9256	93	0	5	95	8059	5	10839
2009G1811064	2009G	18	1	10	64		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	21159	290	0	20	304	14908	1	6865
2009G1811065	2009G	18	1	10	65		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	25649	682	0	41	371	22872	1	4021
2009G1811066	2009G	18	1	10	66		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	24587	558	0	106	316	22261	2	3306
2009G1811067	2009G	18	1	10	67		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	30749	654	0	66	405	28014	0	3860
2009G1811068	2009G	18	1	10	68		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	18035	252	0	73	266	13358	2	5268
2009G1811069	2009G	18	1	10	69		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	26526	505	0	296	290	23135	2	4482
2009G1811070	2009G	18	1	10	70		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	21206	347	0	44	337	16438	2	5496
2009G1811071	2009G	18	1	10	71		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	20188	310	0	37	289	16014	1	4810
2009G1811072	2009G	18	1	10	72		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	14599	99	0	9	137	10217	0	4627
2009G1811073	2009G	18	1	10	73		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	29231	802	0	134	333	25553	1	4947
2009G1811074	2009G	18	1	10	74		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	24647	464	0	80	288	20847	0	4632
2009G1811075	2009G	18	1	10	75		General Election 2009 - 11	Borough President	New York		4	01	TOTAL	24825	550	0	58	392	21498	1	4327
2009G1821176	2009G	18	2	11	76		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	13844	129	0	38	228	10765	0	3474
2009G1821177	2009G	18	2	11	77		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	11024	168	0	2	172	8267	1	3099
2009G1821178	2009G	18	2	11	78		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	8843	175	0	8	136	6756	0	2406
2009G1821179	2009G	18	2	11	79		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	12825	156	0	90	159	9582	0	3648
2009G1821180	2009G	18	2	11	80		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	13928	406	0	65	173	10688	2	3884
2009G1821181	2009G	18	2	11	81		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	17935	584	0	160	143	14125	5	4697
2009G1821182	2009G	18	2	11	82		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	20601	453	0	76	131	15799	1	5462
2009G1821183	2009G	18	2	11	83		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	13585	256	0	28	101	10500	0	3470
2009G1821184	2009G	18	2	11	84		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	11377	83	0	49	162	8454	1	3217
2009G1821185	2009G	18	2	11	85		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	11382	126	0	81	129	9156	1	2562
2009G1821186	2009G	18	2	11	86		General Election 2009 - 11	Borough President	Bronx		3	01	TOTAL	8648	74	0	38	167	6214	0	2713
2009G1831240	2009G	18	3	12	40		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	16934	177	0	7	213	13448	1	3883
2009G1831241	2009G	18	3	12	41		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	19355	333	0	201	169	16931	3	3127
2009G1831242	2009G	18	3	12	42		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	14422	200	0	22	167	12292	1	2519
2009G1831243	2009G	18	3	12	43		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	15902	303	0	205	198	13677	0	2931
2009G1831244	2009G	18	3	12	44		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	19877	338	0	81	268	17266	6	3298
2009G1831245	2009G	18	3	12	45		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	16307	407	0	36	200	13851	1	3099
2009G1831246	2009G	18	3	12	46		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	18584	506	0	173	262	15213	0	4312
2009G1831247	2009G	18	3	12	47		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	13584	340	0	156	129	10997	2	3212
2009G1831248	2009G	18	3	12	48		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	17325	256	0	552	212	14152	6	4193
2009G1831249	2009G	18	3	12	49		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	12854	248	0	23	157	10301	1	2981
2009G1831250	2009G	18	3	12	50		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	15934	179	0	116	242	12182	2	4289
2009G1831251	2009G	18	3	12	51		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	10301	133	0	35	134	7920	1	2683
2009G1831252	2009G	18	3	12	52		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	25510	518	0	181	322	23125	7	3406
2009G1831253	2009G	18	3	12	53		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	14680	114	0	55	235	10316	0	4768
2009G1831254	2009G	18	3	12	54		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	10950	68	0	58	179	8253	2	3002
2009G1831255	2009G	18	3	12	55		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	13267	146	0	45	197	10717	0	2938
2009G1831256	2009G	18	3	12	56		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	16348	216	0	358	253	13484	0	3691
2009G1831257	2009G	18	3	12	57		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	19952	331	0	106	334	17340	14	3383
2009G1831258	2009G	18	3	12	58		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	15517	375	0	426	158	13568	0	2908
2009G1831259	2009G	18	3	12	59		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	18603	311	0	223	136	16894	1	2379
2009G1831260	2009G	18	3	12	60		General Election 2009 - 11	Borough President	Kings		5	01	TOTAL	8018	164	0	124	88	6994	0	1400
2009G1841322	2009G	18	4	13	22		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	13933	307	0	51	127	9014	0	5404
2009G1841323	2009G	18	4	13	23		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	21214	600	0	44	135	16372	1	5621
2009G1841324	2009G	18	4	13	24		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	24059	485	0	4	145	19739	1	4954
2009G1841325	2009G	18	4	13	25		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	15270	286	0	36	155	12140	0	3607
2009G1841326	2009G	18	4	13	26		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	26216	711	0	0	168	21520	1	5575
2009G1841327	2009G	18	4	13	27		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	17529	442	0	108	174	14240	1	4013
2009G1841328	2009G	18	4	13	28		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	21979	649	0	58	151	18038	3	4799
2009G1841329	2009G	18	4	13	29		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	17221	311	0	24	133	14535	3	3154
2009G1841330	2009G	18	4	13	30		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	15859	252	0	15	136	12770	1	3492
2009G1841331	2009G	18	4	13	31		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	13329	394	0	15	159	11004	0	2938
2009G1841332	2009G	18	4	13	32		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	15819	222	0	27	162	13042	3	3188
2009G1841333	2009G	18	4	13	33		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	18658	243	0	4	139	15629	1	3415
2009G1841334	2009G	18	4	13	34		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	12854	181	0	39	112	9965	1	3221
2009G1841335	2009G	18	4	13	35		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	12153	237	0	21	102	9340	0	3173
2009G1841336	2009G	18	4	13	36		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	14288	192	0	1	192	11491	1	3182
2009G1841337	2009G	18	4	13	37		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	13708	159	0	12	174	10822	4	3231
2009G1841338	2009G	18	4	13	38		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	12979	176	0	10	118	9983	1	3300
2009G1841339	2009G	18	4	13	39		General Election 2009 - 11	Borough President	Queens		4	01	TOTAL	9256	93	0	5	95	6619	1	2830
2009G1851460	2009G	18	5	14	60		General Election 2009 - 11	Borough President	Richmond		5	01	TOTAL	14337	510	0	7	99	13686	0	1267
2009G1851461	2009G	18	5	14	61		General Election 2009 - 11	Borough President	Richmond		5	01	TOTAL	21888	630	0	114	164	20018	0	2778
2009G1851462	2009G	18	5	14	62		General Election 2009 - 11	Borough President	Richmond		5	01	TOTAL	24812	717	0	13	136	23944	5	1734
2009G1851463	2009G	18	5	14	63		General Election 2009 - 11	Borough President	Richmond		5	01	TOTAL	20647	611	0	82	121	19480	4	1981
2009G1911064	2009G	19	1	10	64		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	21159	290	0	20	304	12067	1	9706
2009G1911065	2009G	19	1	10	65		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	25649	682	0	41	371	17643	1	9100
2009G1911066	2009G	19	1	10	66		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	24587	558	0	106	316	19545	2	6022
2009G1911067	2009G	19	1	10	67		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	30749	654	0	66	405	23439	3	8435
2009G1911068	2009G	19	1	10	68		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	18035	252	0	73	266	11469	1	7157
2009G1911069	2009G	19	1	10	69		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	26526	505	0	296	290	20550	1	7067
2009G1911070	2009G	19	1	10	70		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	21206	347	0	44	337	14791	2	7143
2009G1911071	2009G	19	1	10	71		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	20188	310	0	37	289	13742	2	7082
2009G1911072	2009G	19	1	10	72		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	14599	99	0	9	137	8859	0	5985
2009G1911073	2009G	19	1	10	73		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	29231	802	0	134	333	19561	3	10939
2009G1911074	2009G	19	1	10	74		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	24647	464	0	80	288	17221	1	8258
2009G1911075	2009G	19	1	10	75		General Election 2009 - 11	District Attorney	New York		2	01	TOTAL	24825	550	0	58	392	17832	3	7993
2009G1931240	2009G	19	3	12	40		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	16934	177	0	7	213	12149	4	5182
2009G1931241	2009G	19	3	12	41		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	19355	333	0	201	169	15250	3	4808
2009G1931242	2009G	19	3	12	42		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	14422	200	0	22	167	11047	1	3764
2009G1931243	2009G	19	3	12	43		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	15902	303	0	205	198	12051	1	4557
2009G1931244	2009G	19	3	12	44		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	19877	338	0	81	268	15592	4	4972
2009G1931245	2009G	19	3	12	45		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	16307	407	0	36	200	11871	3	5079
2009G1931246	2009G	19	3	12	46		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	18584	506	0	173	262	12836	4	6689
2009G1931247	2009G	19	3	12	47		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	13584	340	0	156	129	9179	5	5030
2009G1931248	2009G	19	3	12	48		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	17325	256	0	552	212	12159	3	6186
2009G1931249	2009G	19	3	12	49		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	12854	248	0	23	157	8833	2	4449
2009G1931250	2009G	19	3	12	50		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	15934	179	0	116	242	10575	3	5896
2009G1931251	2009G	19	3	12	51		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	10301	133	0	35	134	7162	0	3441
2009G1931252	2009G	19	3	12	52		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	25510	518	0	181	322	21631	3	4900
2009G1931253	2009G	19	3	12	53		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	14680	114	0	55	235	9437	0	5647
2009G1931254	2009G	19	3	12	54		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	10950	68	0	58	179	7690	3	3565
2009G1931255	2009G	19	3	12	55		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	13267	146	0	45	197	9875	0	3780
2009G1931256	2009G	19	3	12	56		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	16348	216	0	358	253	12365	0	4810
2009G1931257	2009G	19	3	12	57		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	19952	331	0	106	334	16039	2	4684
2009G1931258	2009G	19	3	12	58		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	15517	375	0	426	158	12110	0	4366
2009G1931259	2009G	19	3	12	59		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	18603	311	0	223	136	15419	5	3854
2009G1931260	2009G	19	3	12	60		General Election 2009 - 11	District Attorney	Kings		4	01	TOTAL	8018	164	0	124	88	6471	0	1923
2009G2210164	2009G	22	1	01	64		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	17240	247	0	18	255	15091	1	2669
2009G2210166	2009G	22	1	01	66		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	7098	198	0	1	110	6393	0	1014
2009G2210174	2009G	22	1	01	74		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	422	3	0	1	4	360	0	70
2009G2210264	2009G	22	1	02	64		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	3919	43	0	2	49	3237	1	776
2009G2210266	2009G	22	1	02	66		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	5596	98	0	21	74	5037	1	752
2009G2210274	2009G	22	1	02	74		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	15059	251	0	21	196	13209	2	2318
2009G2210275	2009G	22	1	02	75		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	2502	50	0	0	39	2245	0	346
2009G2210366	2009G	22	1	03	66		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	11893	262	0	84	132	10480	49	1891
2009G2210367	2009G	22	1	03	67		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	1271	27	0	1	42	1092	0	249
2009G2210373	2009G	22	1	03	73		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	18	0	0	0	0	17	0	1
2009G2210375	2009G	22	1	03	75		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	17191	357	0	48	276	14646	45	3226
2009G2210465	2009G	22	1	04	65		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	2623	75	0	6	34	2358	0	380
2009G2210468	2009G	22	1	04	68		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	1200	22	0	0	7	1065	0	164
2009G2210473	2009G	22	1	04	73		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	19564	576	0	105	200	17358	2	3087
2009G2210474	2009G	22	1	04	74		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	9166	210	0	58	88	8829	2	693
2009G2210475	2009G	22	1	04	75		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	2013	63	0	10	36	1798	1	324
2009G2210565	2009G	22	1	05	65		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	23026	607	0	35	337	21617	2	2509
2009G2210573	2009G	22	1	05	73		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	9548	224	0	29	133	8587	1	1347
2009G2210667	2009G	22	1	06	67		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	29292	625	0	65	362	26159	2	4185
2009G2210669	2009G	22	1	06	69		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	6427	135	0	71	66	5681	1	1018
2009G2210675	2009G	22	1	06	75		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	3119	80	0	0	41	2771	0	469
2009G2210769	2009G	22	1	07	69		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	1829	28	0	62	10	1503	0	426
2009G2210770	2009G	22	1	07	70		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	7835	113	0	6	131	6169	2	1916
2009G2210771	2009G	22	1	07	71		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	13931	209	0	19	208	11314	2	3053
2009G2210772	2009G	22	1	07	72		General Election 2009 - 11	Member of the City Council	New York		4	01	TOTAL	1250	19	0	0	16	1047	0	238
2009G2210868	2009G	22	1	08	68		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	12659	175	0	67	183	8674	0	4410
2009G2210869	2009G	22	1	08	69		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	9672	179	0	83	142	7384	1	2692
2009G2210870	2009G	22	1	08	70		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	99	0	0	3	1	65	0	38
2009G2210873	2009G	22	1	08	73		General Election 2009 - 11	Member of the City Council	New York		2	01	TOTAL	101	2	0	0	0	74	0	29
2009G2220884	2009G	22	2	08	84		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	1625	10	0	1	15	895	0	756
2009G2210967	2009G	22	1	09	67		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	186	2	0	0	1	158	0	31
2009G2210968	2009G	22	1	09	68		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	4176	55	0	6	76	3356	1	957
2009G2210969	2009G	22	1	09	69		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	8598	163	0	80	72	7441	0	1472
